word,shows,show_count
capture,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
car,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
card,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
carpool,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
carrot,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
cash,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
castle,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
casual,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
cereal,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
champagne,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
channel,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
chapter,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
charity,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
charm,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
charming,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
cheating,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
chef,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
chemistry,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
chew,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
chick,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
chief,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
childhood,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
chin,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
chocolate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
choke,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
church,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cigarette,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
circus,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
clam,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
clap,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
classic,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
claw,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
cleaning,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
clever,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
click,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
client,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cliff,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
closing,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
clown,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cocaine,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
coffee,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
coffin,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
coin,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
coincidence,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
collection,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
college,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
column,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
coma,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
command,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
comment,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
commercial,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
commission,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
committed,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
community,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
compassion,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
compliment,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
complimentary,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
computer,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
concussion,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
condolence,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
conference,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
confidence,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
confident,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
conflict,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
confront,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
confusion,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
congratulate,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
connect,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
connection,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
conscience,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
conspiracy,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
constantly,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
contain,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
container,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
contest,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
contribute,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
cook,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
cool,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cop,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
core,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
corn,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
corporate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
corpse,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
correctly,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
costume,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
cotton,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cough,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
counter,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
coward,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
crab,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
creative,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
creature,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
creep,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
creepy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
crib,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
critical,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
crop,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
cruel,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
crystal,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
culture,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cupcake,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
curiosity,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
curl,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
curse,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
cute,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
cycle,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
data,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
deadly,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
dealer,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
debate,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
deck,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
declare,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
decline,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
deed,BB|BoJack|Dexter|GOT|HIMYM|Office|SP,7
deer,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
defeat,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
define,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
definition,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
delay,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
delivery,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
demon,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
demonstrate,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
dent,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
dental,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
depth,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
deserves,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
dessert,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
destruction,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
detailed,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
detective,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
devastate,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
develop,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
device,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
devil,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
dial,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
diamond,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
dick,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
dignity,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
director,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
dirt,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
disappoint,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
disappointing,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
disappointment,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
disaster,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
discover,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
discreet,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
dish,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
dismiss,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
disposal,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
disrespect,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
disturb,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
division,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
divorce,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
doctor,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
document,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
doll,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
dollar,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
donut,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
doorstep,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
download,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
downstairs,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
downtown,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
draft,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
dragon,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
dramatic,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
drawer,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
drift,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
driving,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
drown,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
drug,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
drum,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
dude,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
dull,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
dummy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
eager,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
ease,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
eating,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
economy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
editor,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
education,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
eighth,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
elaborate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
elbow,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
elegant,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
element,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
elementary,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
elephant,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
eliminate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
embrace,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
emerge,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
emergency,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
emotion,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
emotional,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
emotionally,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
empire,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
employee,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
employer,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
endless,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
energy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
engine,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
enormous,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
entertainment,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
entry,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
environment,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
envy,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
epic,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
erase,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
errand,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
error,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
establish,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
estimate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
execution,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
executive,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
exhaust,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
exhibit,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
existence,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
exit,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
expectation,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
explosion,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
extend,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
eyeball,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
eyebrow,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fabric,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
factory,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fairy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fake,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
false,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fan,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
farmer,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fascinate,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fascinating,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fate,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
feather,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fetch,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fever,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fiction,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fifth,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
file,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
film,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
filter,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
finance,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
financial,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
fish,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fishing,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
flag,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
flame,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
flash,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
flavor,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
flesh,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
flexible,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
fling,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
flow,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
fluid,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
flush,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fond,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
foolish,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
football,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
forbid,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
foreign,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
forgiveness,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
forgot,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
formal,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
foul,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
found,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
foundation,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fountain,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
frankly,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
freaking,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fridge,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
frozen,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
frustration,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fuck,BB|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fuel,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fulfil,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
fund,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
furniture,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
fury,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
gag,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
gal,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gallon,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gamble,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
gang,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gap,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
garage,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
garbage,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
garlic,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
gas,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gay,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gear,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
gender,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
generally,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
generous,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
genius,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gently,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
germ,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gesture,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
girlfriend,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
globe,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
glory,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
glove,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
goat,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
goodbye,BB|BoJack|Dexter|GOT|HIMYM|Office|SP,7
gorgeous,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
gosh,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
government,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grade,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
graduate,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grain,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
grandfather,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
grandma,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grandmother,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
grass,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
grateful,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
greedy,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
greet,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
grid,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grief,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
grind,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grip,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
grocery,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gross,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
grudge,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
guidance,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
guide,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
guilt,BB|BBT|BoJack|Dexter|GOT|HIMYM|SP,7
gun,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
gutter,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
guys,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
habit,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hack,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
hail,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
haircut,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hairy,BB|BBT|BoJack|Dexter|GOT|HIMYM|SP,7
hallway,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
handful,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
handsome,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
handy,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
happily,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
harassment,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hardware,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
harmless,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
harvest,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
haul,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
hay,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
headquarters,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
healing,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
heel,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
height,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
heroin,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hi,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hiccup,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
highway,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hike,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hilarious,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hip,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
historic,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
hobby,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hog,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
holy,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
homeless,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
homework,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
honorable,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
hopeful,BB|BBT|BoJack|Dexter|GOT|HIMYM|SP,7
horribly,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
horror,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
hose,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hospital,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
hostage,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
hotel,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
humor,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
hunter,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
hypocrite,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
identify,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
ill,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
illegal,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
illness,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
image,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
imagination,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
immediate,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
imply,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
importance,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
impress,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
impression,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
inappropriate,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
inconvenience,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
incredibly,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
individual,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
industry,BB|BBT|BoJack|GOT|HIMYM|Office|SP,7
infection,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
influence,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
ingredient,BB|BBT|Dexter|GOT|HIMYM|Office|SP,7
initial,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
injury,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
inner,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
insensitive,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
insight,BB|BBT|BoJack|Dexter|GOT|HIMYM|SP,7
instance,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
institution,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
instruction,BB|BBT|BoJack|Dexter|GOT|Office|SP,7
instrument,BB|BBT|BoJack|Dexter|GOT|HIMYM|Office,7
insurance,BB|BBT|BoJack|Dexter|HIMYM|Office|SP,7
integrity,BBT|BoJack|Dexter|GOT|HIMYM|Office|SP,7
