word,total_count,chapter_count,chapters
find,131,44,"12:1,14:8,16:2,18:2,20:9,22:2,26:1,30:1,34:3,40:3,42:1,44:3,46:7,48:7,50:2,52:3,54:5,56:1,62:6,66:1,68:2,70:1,74:1,78:9,80:7,82:1,84:2,86:1,88:1,92:5,96:1,98:1,100:1,104:3,106:2,108:8,114:1,120:3,122:2,126:7,128:1,130:1,137:1,141:1"
night,131,38,"12:1,14:9,16:1,18:8,20:10,22:3,30:3,32:4,40:2,42:3,44:11,46:5,50:1,54:7,58:1,60:1,62:3,66:5,70:7,72:3,74:1,78:5,80:2,84:2,86:6,88:3,92:4,94:3,96:1,100:2,104:2,114:1,116:3,130:2,132:1,136:1,141:3,147:1"
play,129,38,"10:3,12:3,14:4,16:5,18:8,20:4,28:4,32:2,40:13,44:6,46:1,48:1,50:2,52:3,54:2,58:4,66:4,68:1,70:2,72:2,74:2,78:12,80:6,82:7,86:1,88:2,92:5,94:1,96:2,100:1,104:8,112:1,114:1,122:1,124:1,130:2,132:1,136:1"
stop,129,48,"12:2,14:2,16:2,18:4,20:1,22:3,28:3,30:3,32:2,34:2,40:5,42:1,44:3,46:1,50:2,52:2,54:6,56:3,58:4,62:1,66:2,68:3,70:1,72:2,74:2,78:4,80:2,82:2,84:7,86:4,88:1,92:3,98:2,100:1,102:1,104:3,106:3,108:7,112:1,114:4,116:5,118:1,122:1,124:5,126:4,128:2,130:3,141:1"
mind,123,51,"10:1,14:2,16:5,18:4,20:2,30:2,32:1,34:3,36:1,40:2,44:5,46:5,48:2,50:3,52:5,54:3,56:2,58:3,66:2,68:2,70:1,72:1,74:2,78:6,80:1,82:6,84:1,86:1,88:2,92:9,94:2,96:2,98:2,102:1,104:3,106:1,108:3,112:1,114:3,116:4,120:2,122:1,124:2,126:2,128:2,130:1,132:1,133:1,137:2,141:1,151:1"
hard,122,43,"10:4,12:2,14:3,16:2,22:1,26:1,28:2,32:7,34:3,40:2,42:2,44:10,46:5,50:1,52:2,54:3,56:5,58:3,62:1,66:1,70:1,72:1,78:8,80:7,82:9,86:1,88:1,92:3,94:2,96:1,98:5,102:2,104:1,106:3,108:2,110:1,114:5,118:2,122:1,124:1,126:2,130:1,132:2"
end,120,48,"10:3,16:1,18:7,20:6,28:3,30:2,32:1,34:1,36:1,40:3,42:1,44:2,46:1,48:1,50:1,52:2,54:1,56:1,58:2,62:3,66:7,68:1,74:2,78:5,80:4,82:10,84:2,88:3,92:9,94:1,96:1,98:3,102:1,104:4,106:1,108:2,112:1,114:1,116:2,118:3,122:1,124:2,126:1,128:2,130:1,132:4,136:1,141:2"
white,119,38,"14:2,16:2,30:4,32:1,34:3,42:1,44:3,46:3,48:4,50:2,52:5,60:2,62:13,66:4,68:2,70:2,74:3,76:1,78:2,80:9,82:2,86:1,88:6,92:5,96:3,98:1,100:1,102:3,104:6,106:2,108:2,112:2,114:4,116:4,118:2,126:1,130:3,132:3"
moment,118,41,"10:2,14:2,16:3,18:2,26:1,28:3,32:3,34:3,36:2,40:2,42:2,44:7,46:2,48:1,50:3,52:5,54:3,56:1,62:1,66:1,68:2,70:2,72:1,78:3,80:3,82:5,84:3,86:6,88:3,92:3,96:1,98:1,108:9,112:1,116:6,120:2,122:3,124:1,126:5,128:2,130:7"
small,118,47,"10:4,12:1,14:3,18:1,20:4,22:1,26:1,28:3,30:3,32:4,34:3,36:2,40:2,42:1,44:11,46:7,48:2,50:1,52:4,54:2,56:1,58:4,70:1,72:1,74:1,78:3,80:6,82:2,84:1,86:1,88:8,92:4,94:1,98:1,102:1,104:3,106:1,108:2,112:2,114:2,116:2,118:2,120:1,128:2,130:3,132:1,138:1"
