word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
puppeteer,puppeteer,NOUN,1,1,Mercy,1.0,False,1030
disavows,disavow,VERB,1,1,Mercy,1.0,False,1031
devour,devour,VERB,1,1,Mercy,1.0,False,1032
any,any,PRON,1,1,Dead Inside,1.0,True,1033
unify,unify,VERB,1,1,Uprising,1.0,False,1034
coexist,coexist,VERB,1,1,Space Dementia,1.0,False,1035
chill,chill,NOUN,1,1,Space Dementia,1.0,False,1036
sick,sick,ADJ,1,1,Space Dementia,1.0,False,1037
gloom,gloom,NOUN,1,1,Sing for Absolution,1.0,False,1038
knew,know,VERB,1,1,Sing for Absolution,1.0,False,1039
confide,confide,VERB,1,1,Sing for Absolution,1.0,False,1040
faithless,faithless,NOUN,1,1,Thoughts of a Dying Atheist,1.0,False,1041
wrongs,wrong,NOUN,1,1,Sing for Absolution,1.0,False,1042
fragments,fragments,PROPN,1,1,Thought Contagion,1.0,False,1043
unrectified,unrectified,ADJ,1,1,Sing for Absolution,1.0,False,1044
dared,dare,VERB,1,1,Sunburn,1.0,False,1045
cries,cry,VERB,1,1,Sunburn,1.0,False,1046
tiptoe,tiptoe,PROPN,1,1,Sing for Absolution,1.0,False,1047
strive,strive,VERB,1,1,Hysteria,1.0,False,1048
dreaming,dream,VERB,1,1,Hysteria,1.0,False,1049
implode,implode,VERB,1,1,Hysteria,1.0,False,1050
erode,erode,VERB,1,1,Hysteria,1.0,False,1051
remain,remain,VERB,1,1,Sing for Absolution,1.0,False,1052
shadow,shadow,NOUN,1,1,Won’t Stand Down,1.0,False,1053
doubt,doubt,NOUN,1,1,Won’t Stand Down,1.0,False,1054
hang,hang,VERB,1,1,Won’t Stand Down,1.0,False,1055
vicariously,vicariously,ADV,1,1,Won’t Stand Down,1.0,False,1056
asunder,asunder,ADV,1,1,Won’t Stand Down,1.0,False,1057
pushed,push,VERB,1,1,Won’t Stand Down,1.0,False,1058
playin,playin,ADJ,1,1,Won’t Stand Down,1.0,False,1059
yes,yes,INTJ,1,1,Madness,1.0,False,1060
helps,help,VERB,1,1,Space Dementia,1.0,False,1061
birds,bird,NOUN,1,1,Feeling Good,1.0,False,1062
flying,fly,VERB,1,1,Feeling Good,1.0,False,1063
tricks,trick,NOUN,1,1,Space Dementia,1.0,False,1064
twisted,twisted,ADJ,1,1,Space Dementia,1.0,False,1065
games,game,NOUN,1,1,Space Dementia,1.0,False,1066
cut,cut,VERB,1,1,Space Dementia,1.0,False,1067
exhumed,exhume,VERB,1,1,Sing for Absolution,1.0,False,1068
h8,h8,PROPN,1,1,Space Dementia,1.0,False,1069
gives,give,VERB,1,1,Space Dementia,1.0,False,1070
headstrong,headstrong,PROPN,1,1,Madness,1.0,False,1071
fragile,fragile,ADJ,1,1,The Globalist,1.0,False,1072
lands,land,NOUN,1,1,The Globalist,1.0,False,1073
behold,behold,PROPN,1,1,The Handler,1.0,False,1074
trance,trance,NOUN,1,1,The Handler,1.0,False,1075
formation,formation,NOUN,1,1,The Handler,1.0,False,1076
