word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
sincerity,sincerity,NOUN,1,1,Downer,1.0,False,1139
act,act,PROPN,1,1,Downer,1.0,False,1140
loyalty,loyalty,NOUN,1,1,Downer,1.0,False,1141
defend,defend,VERB,1,1,Downer,1.0,False,1142
country,country,NOUN,1,1,Downer,1.0,False,1143
pain,pain,NOUN,1,1,Downer,1.0,False,1144
lobotomies,lobotomy,NOUN,1,1,Downer,1.0,False,1145
families,family,NOUN,1,1,Downer,1.0,False,1146
point,point,VERB,1,1,Paper Cuts,1.0,False,1147
flashing,flashing,NOUN,1,1,Paper Cuts,1.0,False,1148
family,family,NOUN,1,1,Paper Cuts,1.0,False,1149
accept,accept,VERB,1,1,Paper Cuts,1.0,False,1150
ridicule,ridicule,NOUN,1,1,Paper Cuts,1.0,False,1151
existence,existence,NOUN,1,1,Paper Cuts,1.0,False,1152
amusement,amusement,NOUN,1,1,Paper Cuts,1.0,False,1153
portray,portray,ADJ,1,1,Downer,1.0,False,1154
lonely,lonely,ADJ,1,1,Lithium,1.0,False,1155
sure,sure,ADJ,1,1,Lithium,1.0,False,1156
excited,excited,ADJ,1,1,Lithium,1.0,False,1157
horny,horny,ADJ,1,1,Lithium,1.0,False,1158
nails,nail,NOUN,1,1,Paper Cuts,1.0,False,1159
escape,escape,VERB,1,1,Paper Cuts,1.0,False,1160
older,old,ADJ,1,1,Paper Cuts,1.0,False,1161
ones,one,NOUN,1,1,Paper Cuts,1.0,False,1162
circuit,circuit,NOUN,1,1,Old Age,1.0,False,1163
claim,claim,VERB,1,1,Old Age,1.0,False,1164
supper,supper,NOUN,1,1,Old Age,1.0,False,1165
run,run,VERB,1,1,Old Age,1.0,False,1166
dew,dew,NOUN,1,1,Old Age,1.0,False,1167
onto,onto,ADP,1,1,Old Age,1.0,True,1168
guns,gun,NOUN,1,1,Smells Like Teen Spirit,1.0,False,1169
ya,ya,PROPN,1,1,Old Age,1.0,False,1170
called,call,VERB,1,1,"Oh, Me (Live Acoustic)",1.0,False,1171
record,record,NOUN,1,1,"Oh, Me (Live Acoustic)",1.0,False,1172
