word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
pushing,push,VERB,1,1,Under Pressure,1.0,False,1088
morning,morning,NOUN,1,1,Somebody to Love,1.0,False,1089
barely,barely,ADV,1,1,Somebody to Love,1.0,False,1090
bomb,bomb,NOUN,1,1,Don’t Stop Me Now,1.0,False,1091
explode,explode,NOUN,1,1,Don’t Stop Me Now,1.0,False,1092
loose,loose,ADJ,1,1,Don’t Stop Me Now,1.0,False,1093
change,change,VERB,1,1,Under Pressure,1.0,False,1094
caring,care,VERB,1,1,Under Pressure,1.0,False,1095
slashed,slashed,ADJ,1,1,Under Pressure,1.0,False,1096
torn,tear,VERB,1,1,Under Pressure,1.0,False,1097
insanity,insanity,NOUN,1,1,Under Pressure,1.0,False,1098
splits,split,VERB,1,1,Under Pressure,1.0,False,1099
common,common,ADJ,1,1,Somebody to Love,1.0,False,1100
sense,sense,NOUN,1,1,Somebody to Love,1.0,False,1101
rhythm,rhythm,NOUN,1,1,Somebody to Love,1.0,False,1102
earned,earn,VERB,1,1,Somebody to Love,1.0,False,1103
knees,knee,NOUN,1,1,Somebody to Love,1.0,False,1104
lot,lot,NOUN,1,1,Somebody to Love,1.0,False,1105
spent,spend,VERB,1,1,Somebody to Love,1.0,False,1106
believin,believin,PROPN,1,1,Somebody to Love,1.0,False,1107
relief,relief,NOUN,1,1,Somebody to Love,1.0,False,1108
ache,ache,VERB,1,1,Somebody to Love,1.0,False,1109
pressing,press,VERB,1,1,Under Pressure,1.0,False,1110
building,building,NOUN,1,1,Under Pressure,1.0,False,1111
laughs,laugh,VERB,1,1,Under Pressure,1.0,False,1112
races,race,NOUN,1,1,Bicycle Race,1.0,False,1113
late,late,ADV,1,1,Bohemian Rhapsody,1.0,False,1114
sends,send,VERB,1,1,Bohemian Rhapsody,1.0,False,1115
shivers,shiver,NOUN,1,1,Bohemian Rhapsody,1.0,False,1116
spine,spine,NOUN,1,1,Bohemian Rhapsody,1.0,False,1117
thrown,throw,VERB,1,1,Bohemian Rhapsody,1.0,False,1118
