word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
pencil,pencil,NOUN,1,1,Fluorescent Adolescent,1.0,False,1425
betting,bet,VERB,1,1,Fluorescent Adolescent,1.0,False,1426
dauber,dauber,PROPN,1,1,Fluorescent Adolescent,1.0,False,1427
mecca,mecca,PROPN,1,1,Fluorescent Adolescent,1.0,False,1428
gentle,gentle,ADJ,1,1,Fluorescent Adolescent,1.0,False,1429
gentlemen,gentleman,NOUN,1,1,Fluorescent Adolescent,1.0,False,1430
likes,like,VERB,1,1,Fluorescent Adolescent,1.0,False,1431
wandered,wander,VERB,1,1,Cornerstone,1.0,False,1432
lovely,lovely,ADJ,1,1,Four Out of Five,1.0,False,1433
grey,grey,PROPN,1,1,Four Out of Five,1.0,False,1434
saturday,saturday,PROPN,1,1,Four Out of Five,1.0,False,1435
surface,surface,NOUN,1,1,Four Out of Five,1.0,False,1436
lunar,lunar,ADJ,1,1,Four Out of Five,1.0,False,1437
strike,strike,NOUN,1,1,Four Out of Five,1.0,False,1438
arrived,arrive,VERB,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1439
reviewed,review,VERB,1,1,Four Out of Five,1.0,False,1440
test,test,PROPN,1,1,Four Out of Five,1.0,False,1441
effects,effect,NOUN,1,1,Four Out of Five,1.0,False,1442
wrote,write,VERB,1,1,Cornerstone,1.0,False,1443
express,express,PROPN,1,1,Four Out of Five,1.0,False,1444
starlight,starlight,PROPN,1,1,Four Out of Five,1.0,False,1445
tunnel,tunnel,PROPN,1,1,Four Out of Five,1.0,False,1446
bridge,bridge,PROPN,1,1,Four Out of Five,1.0,False,1447
unheard,unheard,ADJ,1,1,Four Out of Five,1.0,False,1448
cornerstone,cornerstone,PROPN,1,1,Cornerstone,1.0,False,1449
sister,sister,NOUN,1,1,Cornerstone,1.0,False,1450
worried,worried,ADJ,1,1,Cornerstone,1.0,False,1451
letraset,letraset,PROPN,1,1,Cornerstone,1.0,False,1452
special,special,ADJ,1,1,Four Out of Five,1.0,False,1453
warning,warning,NOUN,1,1,Cornerstone,1.0,False,1454
vision,vision,NOUN,1,1,Cornerstone,1.0,False,1455
battleship,battleship,NOUN,1,1,Cornerstone,1.0,False,1456
tuesday,tuesday,PROPN,1,1,Knee Socks,1.0,False,1457
exceptionally,exceptionally,ADV,1,1,Knee Socks,1.0,False,1458
small,small,ADJ,1,1,Knee Socks,1.0,False,1459
piled,pile,VERB,1,1,Knee Socks,1.0,False,1460
nothin,nothing,NOUN,1,1,Knee Socks,1.0,False,1461
actin,actin,VERB,1,1,Knee Socks,1.0,False,1462
wicker,wicker,NOUN,1,1,Cornerstone,1.0,False,1463
stranger,stranger,NOUN,1,1,Knee Socks,1.0,False,1464
lit,light,VERB,1,1,Knee Socks,1.0,False,1465
blues,blue,NOUN,1,1,Knee Socks,1.0,False,1466
january,january,PROPN,1,1,Knee Socks,1.0,False,1467
cured,cure,VERB,1,1,Knee Socks,1.0,False,1468
decided,decide,VERB,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1469
carryin,carryin,PROPN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1470
leavin,leavin,PROPN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1471
bumpin,bumpin,NOUN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1472
phonebook,phonebook,NOUN,1,1,Knee Socks,1.0,False,1473
huddled,huddle,VERB,1,1,Cornerstone,1.0,False,1474
hook,hook,PROPN,1,1,Cornerstone,1.0,False,1475
rusty,rusty,PROPN,1,1,Cornerstone,1.0,False,1476
politely,politely,ADV,1,1,Cornerstone,1.0,False,1477
awfully,awfully,ADV,1,1,Cornerstone,1.0,False,1478
tightly,tightly,ADV,1,1,Cornerstone,1.0,False,1479
whoever,whoever,PRON,1,1,Cornerstone,1.0,True,1480
parrot,parrot,PROPN,1,1,Cornerstone,1.0,False,1481
speak,speak,NOUN,1,1,Cornerstone,1.0,False,1482
toast,toast,NOUN,1,1,Cornerstone,1.0,False,1483
partner,partner,NOUN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1484
talkin,talkin,NOUN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1485
darker,darker,PROPN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1486
knockin,knockin,ADJ,1,1,Knee Socks,1.0,False,1487
approve,approve,VERB,1,1,Knee Socks,1.0,False,1488
gears,gear,NOUN,1,1,Why’d You Only Call Me When You’re High?,1.0,False,1489
scruff,scruff,NOUN,1,1,Knee Socks,1.0,False,1490
spot,spot,NOUN,1,1,Knee Socks,1.0,False,1491
lettin,lettin,PROPN,1,1,Knee Socks,1.0,False,1492
messing,messing,PROPN,1,1,Cornerstone,1.0,False,1493
useful,useful,ADJ,1,1,Star Treatment,1.0,False,1494
miles,miles,PROPN,1,1,Star Treatment,1.0,False,1495
suitcase,suitcase,NOUN,1,1,Star Treatment,1.0,False,1496
monogrammed,monogramme,VERB,1,1,Star Treatment,1.0,False,1497
hitchhiking,hitchhike,VERB,1,1,Star Treatment,1.0,False,1498
floating,float,VERB,1,1,Star Treatment,1.0,False,1499
barge,barge,NOUN,1,1,Star Treatment,1.0,False,1500
dolls,doll,NOUN,1,1,Star Treatment,1.0,False,1501
whistle,whistle,PROPN,1,1,Four Out of Five,1.0,False,1502
mates,mate,NOUN,1,1,Star Treatment,1.0,False,1503
