word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
departin,departin,PROPN,1,1,Thanos (Blow It),1.0,False,1041
braggin,braggin,ADJ,1,1,Thanos (Blow It),1.0,False,1042
brrr,brrr,PROPN,1,1,LIGHT AGAIN!,1.0,False,1043
badada,badada,PROPN,1,1,LIGHT AGAIN!,1.0,False,1044
brrt,brrt,PROPN,1,1,LIGHT AGAIN!,1.0,False,1045
freezin,freezin,PROPN,1,1,CARRY ON,1.0,False,1046
style,style,NOUN,1,1,LIGHT AGAIN!,1.0,False,1047
adventures,adventure,VERB,1,1,Thanos (Blow It),1.0,False,1048
swag,swag,NOUN,1,1,Thanos (Blow It),1.0,False,1049
copied,copy,VERB,1,1,Thanos (Blow It),1.0,False,1050
tag,tag,NOUN,1,1,Thanos (Blow It),1.0,False,1051
wack,wack,NOUN,1,1,Thanos (Blow It),1.0,False,1052
december,december,PROPN,1,1,Thanos (Blow It),1.0,False,1053
afraid,afraid,ADJ,1,1,Thanos (Blow It),1.0,False,1054
escalade,escalade,PROPN,1,1,Thanos (Blow It),1.0,False,1055
drinking,drink,VERB,1,1,Thanos (Blow It),1.0,False,1056
ace,ace,PROPN,1,1,Thanos (Blow It),1.0,False,1057
spades,spades,PROPN,1,1,Thanos (Blow It),1.0,False,1058
mill,mill,NOUN,1,1,LIGHT AGAIN!,1.0,False,1059
beats,beat,NOUN,1,1,Thanos (Blow It),1.0,False,1060
instrumentals,instrumental,NOUN,1,1,Thanos (Blow It),1.0,False,1061
talking,talk,VERB,1,1,Thanos (Blow It),1.0,False,1062
joining,join,VERB,1,1,Thanos (Blow It),1.0,False,1063
groups,group,NOUN,1,1,Thanos (Blow It),1.0,False,1064
avengers,avengers,PROPN,1,1,Thanos (Blow It),1.0,False,1065
disassemble,disassemble,VERB,1,1,Thanos (Blow It),1.0,False,1066
