word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
commiseration,commiseration,PROPN,1,1,Lux Æterna,1.0,False,1628
liars,liar,NOUN,1,1,Enter Sandman,1.0,False,1629
dragons,dragon,NOUN,1,1,Enter Sandman,1.0,False,1630
hush,hush,ADJ,1,1,Enter Sandman,1.0,False,1631
baby,baby,NOUN,1,1,Enter Sandman,1.0,False,1632
beasts,beast,NOUN,1,1,Enter Sandman,1.0,False,1633
closet,closet,NOUN,1,1,Enter Sandman,1.0,False,1634
magnification,magnification,PROPN,1,1,Lux Æterna,1.0,False,1635
generations,generation,NOUN,1,1,Lux Æterna,1.0,False,1636
approaching,approach,VERB,1,1,Lux Æterna,1.0,False,1637
awaiting,await,VERB,1,1,Lux Æterna,1.0,False,1638
exhilaration,exhilaration,NOUN,1,1,Lux Æterna,1.0,False,1639
sensation,sensation,NOUN,1,1,Lux Æterna,1.0,False,1640
kindred,kindred,PROPN,1,1,Lux Æterna,1.0,False,1641
alliance,alliance,NOUN,1,1,Lux Æterna,1.0,False,1642
gathering,gather,VERB,1,1,Leper Messiah,1.0,False,1643
trap,trap,NOUN,1,1,Leper Messiah,1.0,False,1644
hypnotize,hypnotize,VERB,1,1,Leper Messiah,1.0,False,1645
anticipation,anticipation,NOUN,1,1,Lux Æterna,1.0,False,1646
domination,domination,NOUN,1,1,Lux Æterna,1.0,False,1647
hearts,heart,NOUN,1,1,Lux Æterna,1.0,False,1648
beat,beat,VERB,1,1,Lux Æterna,1.0,False,1649
unified,unify,VERB,1,1,Lux Æterna,1.0,False,1650
delusion,delusion,NOUN,1,1,Moth Into Flame,1.0,False,1651
absolution,absolution,NOUN,1,1,Moth Into Flame,1.0,False,1652
perjurer,perjurer,PROPN,1,1,Moth Into Flame,1.0,False,1653
murderer,murderer,NOUN,1,1,Moth Into Flame,1.0,False,1654
seduce,seduce,VERB,1,1,Moth Into Flame,1.0,False,1655
vultures,vulture,NOUN,1,1,Moth Into Flame,1.0,False,1656
feast,feast,VERB,1,1,Moth Into Flame,1.0,False,1657
overdose,overdose,ADV,1,1,Moth Into Flame,1.0,False,1658
crashed,crash,VERB,1,1,Moth Into Flame,1.0,False,1659
tapped,tap,VERB,1,1,Moth Into Flame,1.0,False,1660
doused,douse,VERB,1,1,Moth Into Flame,1.0,False,1661
pathway,pathway,NOUN,1,1,Moth Into Flame,1.0,False,1662
spiral,spiral,VERB,1,1,Moth Into Flame,1.0,False,1663
publicity,publicity,NOUN,1,1,Moth Into Flame,1.0,False,1664
viral,viral,ADJ,1,1,Moth Into Flame,1.0,False,1665
backstabbing,backstabbe,VERB,1,1,Moth Into Flame,1.0,False,1666
amplification,amplification,PROPN,1,1,Lux Æterna,1.0,False,1667
nation,nation,NOUN,1,1,Lux Æterna,1.0,False,1668
than,than,ADP,1,1,Lux Æterna,1.0,True,1669
ætеrna,ætеrna,NOUN,1,1,Lux Æterna,1.0,False,1670
blacked,black,VERB,1,1,Moth Into Flame,1.0,False,1671
pop,pop,NOUN,1,1,Moth Into Flame,1.0,False,1672
queen,queen,NOUN,1,1,Moth Into Flame,1.0,False,1673
amphetamine,amphetamine,NOUN,1,1,Moth Into Flame,1.0,False,1674
games,game,NOUN,1,1,Nothing Else Matters,1.0,False,1675
forget,forget,VERB,1,1,Enter Sandman,1.0,False,1676
sonic,sonic,ADJ,1,1,Lux Æterna,1.0,False,1677
strangle,strangle,VERB,1,1,Lux Æterna,1.0,False,1678
emancipation,emancipation,PROPN,1,1,Lux Æterna,1.0,False,1679
isolation,isolation,NOUN,1,1,Lux Æterna,1.0,False,1680
feelings,feeling,NOUN,1,1,Lux Æterna,1.0,False,1681
alike,alike,ADV,1,1,Lux Æterna,1.0,False,1682
steamroller,steamroller,PROPN,1,1,"Damage, Inc.",1.0,False,1683
chew,chew,VERB,1,1,"Damage, Inc.",1.0,False,1684
laugh,laugh,VERB,1,1,"Damage, Inc.",1.0,False,1685
flee,flee,NOUN,1,1,"Damage, Inc.",1.0,False,1686
jackals,jackal,NOUN,1,1,"Damage, Inc.",1.0,False,1687
smell,smell,NOUN,1,1,"Damage, Inc.",1.0,False,1688
nightly,nightly,ADJ,1,1,"Damage, Inc.",1.0,False,1689
happy,happy,ADJ,1,1,"Damage, Inc.",1.0,False,1690
submission,submission,NOUN,1,1,"Damage, Inc.",1.0,False,1691
following,follow,VERB,1,1,"Damage, Inc.",1.0,False,1692
instinct,instinct,NOUN,1,1,"Damage, Inc.",1.0,False,1693
trend,trend,NOUN,1,1,"Damage, Inc.",1.0,False,1694
razorback,razorback,NOUN,1,1,"Damage, Inc.",1.0,False,1695
follows,follow,VERB,1,1,"Damage, Inc.",1.0,False,1696
cure,cure,NOUN,1,1,"Damage, Inc.",1.0,False,1697
rob,rob,VERB,1,1,"Damage, Inc.",1.0,False,1698
builds,build,VERB,1,1,Moth Into Flame,1.0,False,1699
addicted,addicted,PROPN,1,1,Moth Into Flame,1.0,False,1700
dealing,deal,VERB,1,1,"Damage, Inc.",1.0,False,1701
charging,charge,VERB,1,1,"Damage, Inc.",1.0,False,1702
conformity,conformity,NOUN,1,1,"Damage, Inc.",1.0,False,1703
feet,foot,NOUN,1,1,"Damage, Inc.",1.0,False,1704
inbred,inbred,PROPN,1,1,"Damage, Inc.",1.0,False,1705
bloody,bloody,PROPN,1,1,"Damage, Inc.",1.0,False,1706
insecurity,insecurity,NOUN,1,1,Moth Into Flame,1.0,False,1707
fistful,fistful,NOUN,1,1,Moth Into Flame,1.0,False,1708
hearse,hearse,NOUN,1,1,Moth Into Flame,1.0,False,1709
limousine,limousine,NOUN,1,1,Moth Into Flame,1.0,False,1710
filled,fill,VERB,1,1,Moth Into Flame,1.0,False,1711
seduction,seduction,NOUN,1,1,Moth Into Flame,1.0,False,1712
vaccine,vaccine,PROPN,1,1,Moth Into Flame,1.0,False,1713
murdering,murdering,NOUN,1,1,Moth Into Flame,1.0,False,1714
painstaking,painstaking,PROPN,1,1,The Shortest Straw,1.0,False,1715
reckoning,reckoning,NOUN,1,1,The Shortest Straw,1.0,False,1716
doth,doth,NOUN,1,1,The Shortest Straw,1.0,False,1717
