word,total_count
shiver,1
shoeless,1
shortsword,1
shoveler,1
shoveling,1
shrewd,1
sickening,1
signify,1
simplest,1
singularly,1
sinking,1
skepticism,1
skiff,1
slaughtered,1
slavering,1
slythering,1
smaller,1
smashing,1
smithed,1
snivel,1
snuck,1
snuff,1
solemnly,1
sorceress,1
southerners,1
sparrows,1
spelled,1
spiteful,1
splendid,1
spooked,1
spotted,1
squabble,1
squalling,1
squalor,1
squirting,1
stabbed,1
stabbings,1
stableboy,1
stairway,1
statecraft,1
steerage,1
stepfather,1
sternness,1
stoat,1
stormlands,1
straightaway,1
strongest,1
stunk,1
stunted,1
subdue,1
subs,1
suffices,1
summerwine,1
summit,1
sunflower,1
sunup,1
suppertime,1
supplicant,1
surmise,1
swaddle,1
swaddling,1
swallower,1
swam,1
sweetsleep,1
swine,1
swordplay,1
sycophant,1
symptoms,1
tailbone,1
talisa,1
tallow,1
taster,1
tawakof,1
tendril,1
terrifies,1
thieve,1
thieving,1
thimble,1
thinik,1
thira,1
thoroughfare,1
thousandfold,1
thowg,1
thrall,1
thunderbolt,1
tilting,1
toff,1
toil,1
tokens,1
torturer,1
torturing,1
toughest,1
towheaded,1
transitory,1
traveling,1
traveller,1
trebuchet,1
trickiest,1
trifle,1
truer,1
truss,1
trystane,1
tsk,1
turncloak,1
turnkey,1
turpentine,1
twats,1
twig,1
unaccustomed,1
unarm,1
unchained,1
unchallenged,1
unconnected,1
unconsummated,1
unconvinced,1
underclothes,1
undisciplined,1
ungainly,1
unless,1
unluckily,1
unmake,1
unmanned,1
unmistakable,1
unnick,1
unoccupied,1
unread,1
unrepentant,1
unsentimental,1
unsure,1
untrained,1
upjumped,1
urchin,1
usurp,1
usury,1
vale,1
valiant,1
valor,1
valour,1
vane,1
vanquished,1
vassal,1
vekha,1
vhagar,1
vintner,1
viper,1
vitiherat,1
vosaan,1
wagonloads,1
waif,1
wailing,1
wane,1
wanting,1
ware,1
warging,1
wealthiest,1
weeps,1
westerlands,1
wheelwright,1
whelp,1
wherewithal,1
whetstone,1
wholly,1
whoremongering,1
whoring,1
widowed,1
willem,1
wintry,1
wisp,1
withered,1
wolkan,1
womanly,1
wording,1
wretch,1
wrongfully,1
wylla,1
yammer,1
yearling,1
you'vedecorated,1
youngest,1
zala,1
zalat,1
zali,1
zalo,1
zealot,1
zo,1
